"deal_id","url","indexable","title_tag","primary_query","secondary_queries","value_score","merchant_path","comparison_path","collection_paths"
"ebay-item-306780163521","https://dealdesk.fyi/deals/ebay-item-306780163521/","false","DJI Mavic 4 Pro Fly More Combo with DJI RC 2 deal: $2899.00 | DealDesk","DJI Mavic 4 Pro Fly More Combo with DJI RC 2 deal","DJI Mavic 4 Pro Fly More Combo with DJI RC 2 price | DJI Mavic 4 Pro Fly More Combo with DJI RC 2 current offer | eBay DJI Mavic 4 Pro Fly More Combo with DJI RC 2","64","/merchant/ebay/","","/collections/dji-drones/"
"ebay-item-306778069291","https://dealdesk.fyi/deals/ebay-item-306778069291/","false","DJI Avata 2 Fly Smart Combo (Three… deal: $1019.00 | DealDesk","DJI Avata 2 Fly Smart Combo (Three Batteries) deal","DJI Avata 2 Fly Smart Combo (Three Batteries) price | DJI Avata 2 Fly Smart Combo (Three Batteries) current offer | eBay DJI Avata 2 Fly Smart Combo (Three Batteries)","64","/merchant/ebay/","","/collections/dji-drones/"
"ebay-item-305595432446","https://dealdesk.fyi/deals/ebay-item-305595432446/","false","DJI Mini 3 Pro Intelligent Flight… deal: $55.00 | DealDesk","DJI Mini 3 Pro Intelligent Flight Battery-Certified Refurbished deal","DJI Mini 3 Pro Intelligent Flight Battery-Certified Refurbished price | DJI Mini 3 Pro Intelligent Flight Battery-Certified Refurbished current offer | eBay DJI Mini 3 Pro Intelligent Flight Battery-Certified Refurbished","70","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/dji-drones/"
"ebay-item-306790517213","https://dealdesk.fyi/deals/ebay-item-306790517213/","false","DJI Mini 5 Pro Fly More Combo Plus with… deal: $1309.00 | DealDesk","DJI Mini 5 Pro Fly More Combo Plus with DJI RC 2 (NYC Care Plan 1 Year Included) deal","DJI Mini 5 Pro Fly More Combo Plus with DJI RC 2 (NYC Care Plan 1 Year Included) price | DJI Mini 5 Pro Fly More Combo Plus with DJI RC 2 (NYC Care Plan 1 Year Included) current offer | eBay DJI Mini 5 Pro Fly More Combo Plus with DJI RC 2 (NYC Care Plan 1 Year Included)","64","/merchant/ebay/","","/collections/dji-drones/"
"ebay-item-306780038114","https://dealdesk.fyi/deals/ebay-item-306780038114/","false","DJI Air 3S Fly More Combo (RC 2 Screen… deal: $1599.00 | DealDesk","DJI Air 3S Fly More Combo (RC 2 Screen Remote Controller) deal","DJI Air 3S Fly More Combo (RC 2 Screen Remote Controller) price | DJI Air 3S Fly More Combo (RC 2 Screen Remote Controller) current offer | eBay DJI Air 3S Fly More Combo (RC 2 Screen Remote Controller)","64","/merchant/ebay/","",""
"ebay-item-147472083815","https://dealdesk.fyi/deals/ebay-item-147472083815/","false","Sony a7R VI 66.8MP Mirrorless Camera USA… deal: $3999.00 | DealDesk","Sony a7R VI 66.8MP Mirrorless Camera USA New, Open Box, In Stock deal","Sony a7R VI 66.8MP Mirrorless Camera USA New, Open Box, In Stock price | Sony a7R VI 66.8MP Mirrorless Camera USA New, Open Box, In Stock current offer | eBay Sony a7R VI 66.8MP Mirrorless Camera USA New, Open Box, In Stock","70","/merchant/ebay/","",""
"ebay-item-147412305515","https://dealdesk.fyi/deals/ebay-item-147412305515/","false","Sony FX6 Full-Frame Cinema Video Camera… deal: $5999.00 | DealDesk","Sony FX6 Full-Frame Cinema Video Camera Body New USA Open Box deal","Sony FX6 Full-Frame Cinema Video Camera Body New USA Open Box price | Sony FX6 Full-Frame Cinema Video Camera Body New USA Open Box current offer | eBay Sony FX6 Full-Frame Cinema Video Camera Body New USA Open Box","70","/merchant/ebay/","",""
"ebay-item-377166430788","https://dealdesk.fyi/deals/ebay-item-377166430788/","false","Lenovo ThinkPad T14 Gen 3 14"" WUXGA Ryzen 5… deal: $449.00 | DealDesk","Lenovo ThinkPad T14 Gen 3 14"" WUXGA Ryzen 5 6650U Pro 16GB 256GB Radeon 660M deal","Lenovo ThinkPad T14 Gen 3 14"" WUXGA Ryzen 5 6650U Pro 16GB 256GB Radeon 660M price | Lenovo ThinkPad T14 Gen 3 14"" WUXGA Ryzen 5 6650U Pro 16GB 256GB Radeon 660M current offer | eBay Lenovo ThinkPad T14 Gen 3 14"" WUXGA Ryzen 5 6650U Pro 16GB 256GB Radeon 660M","80","/merchant/ebay/","/compare/lenovo-thinkpad-t14/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-187799121843","https://dealdesk.fyi/deals/ebay-item-187799121843/","false","Lenovo ThinkPad L14 Core i7 10510U 16GB RAM… deal: $345.00 | DealDesk","Lenovo ThinkPad L14 Core i7 10510U 16GB RAM 512GB SSD Win 11 Pro Touchscreeen deal","Lenovo ThinkPad L14 Core i7 10510U 16GB RAM 512GB SSD Win 11 Pro Touchscreeen price | Lenovo ThinkPad L14 Core i7 10510U 16GB RAM 512GB SSD Win 11 Pro Touchscreeen current offer | eBay Lenovo ThinkPad L14 Core i7 10510U 16GB RAM 512GB SSD Win 11 Pro Touchscreeen","80","/merchant/ebay/","/compare/lenovo-thinkpad-l14/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-306934852161","https://dealdesk.fyi/deals/ebay-item-306934852161/","false","Lenovo ThinkPad L14 Gen 5 14"" FHD+ RYZEN 5… deal: $489.99 | DealDesk","Lenovo ThinkPad L14 Gen 5 14"" FHD+ RYZEN 5 PRO 7535U 256GB 16GB W11 Pro US/EN deal","Lenovo ThinkPad L14 Gen 5 14"" FHD+ RYZEN 5 PRO 7535U 256GB 16GB W11 Pro US/EN price | Lenovo ThinkPad L14 Gen 5 14"" FHD+ RYZEN 5 PRO 7535U 256GB 16GB W11 Pro US/EN current offer | eBay Lenovo ThinkPad L14 Gen 5 14"" FHD+ RYZEN 5 PRO 7535U 256GB 16GB W11 Pro US/EN","80","/merchant/ebay/","/compare/lenovo-thinkpad-l14/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-306815817586","https://dealdesk.fyi/deals/ebay-item-306815817586/","false","Lenovo ThinkPad X1 Yoga Gen 7 14"" i7-1265u… deal: $549.99 | DealDesk","Lenovo ThinkPad X1 Yoga Gen 7 14"" i7-1265u 16GB 512GB - Very Good deal","Lenovo ThinkPad X1 Yoga Gen 7 14"" i7-1265u 16GB 512GB - Very Good price | Lenovo ThinkPad X1 Yoga Gen 7 14"" i7-1265u 16GB 512GB - Very Good current offer | eBay Lenovo ThinkPad X1 Yoga Gen 7 14"" i7-1265u 16GB 512GB - Very Good","70","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-286288847506","https://dealdesk.fyi/deals/ebay-item-286288847506/","false","Lenovo ThinkPad X13 Gen 2 13” Business… deal: $259.99 | DealDesk","Lenovo ThinkPad X13 Gen 2 13” Business Laptop Core i5 16GB RAM 256GB SSD Win 11 deal","Lenovo ThinkPad X13 Gen 2 13” Business Laptop Core i5 16GB RAM 256GB SSD Win 11 price | Lenovo ThinkPad X13 Gen 2 13” Business Laptop Core i5 16GB RAM 256GB SSD Win 11 current offer | eBay Lenovo ThinkPad X13 Gen 2 13” Business Laptop Core i5 16GB RAM 256GB SSD Win 11","80","/merchant/ebay/","/compare/lenovo-thinkpad-x13/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-187827718371","https://dealdesk.fyi/deals/ebay-item-187827718371/","false","Lenovo ThinkPad T580 15.6” Core i5 8350u… deal: $475.00 | DealDesk","Lenovo ThinkPad T580 15.6” Core i5 8350u 32GB RAM 1TB SSD Win 11 Pro Touchscreen deal","Lenovo ThinkPad T580 15.6” Core i5 8350u 32GB RAM 1TB SSD Win 11 Pro Touchscreen price | Lenovo ThinkPad T580 15.6” Core i5 8350u 32GB RAM 1TB SSD Win 11 Pro Touchscreen current offer | eBay Lenovo ThinkPad T580 15.6” Core i5 8350u 32GB RAM 1TB SSD Win 11 Pro Touchscreen","80","/merchant/ebay/","/compare/lenovo-thinkpad-t580/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-226052371811","https://dealdesk.fyi/deals/ebay-item-226052371811/","false","Lenovo ThinkPad T480 14"" HD i5 8250u 16GB… deal: $299.99 | DealDesk","Lenovo ThinkPad T480 14"" HD i5 8250u 16GB 256gb NVME WIFI CAM WIN 11 PRO laptop deal","Lenovo ThinkPad T480 14"" HD i5 8250u 16GB 256gb NVME WIFI CAM WIN 11 PRO laptop price | Lenovo ThinkPad T480 14"" HD i5 8250u 16GB 256gb NVME WIFI CAM WIN 11 PRO laptop current offer | eBay Lenovo ThinkPad T480 14"" HD i5 8250u 16GB 256gb NVME WIFI CAM WIN 11 PRO laptop","80","/merchant/ebay/","/compare/lenovo-thinkpad-t480/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-226964466518","https://dealdesk.fyi/deals/ebay-item-226964466518/","false","Lenovo ThinkPad T14 i7-106510 14"" FHD up to… deal: $349.99 | DealDesk","Lenovo ThinkPad T14 i7-106510 14"" FHD up to 4.90GHz 16GB 512gb Win 11 Pro laptop deal","Lenovo ThinkPad T14 i7-106510 14"" FHD up to 4.90GHz 16GB 512gb Win 11 Pro laptop price | Lenovo ThinkPad T14 i7-106510 14"" FHD up to 4.90GHz 16GB 512gb Win 11 Pro laptop current offer | eBay Lenovo ThinkPad T14 i7-106510 14"" FHD up to 4.90GHz 16GB 512gb Win 11 Pro laptop","80","/merchant/ebay/","/compare/lenovo-thinkpad-t14/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-155488314814","https://dealdesk.fyi/deals/ebay-item-155488314814/","false","Sony PlayStation 5 DualSense Edge Wireless… deal: $199.99 | DealDesk","Sony PlayStation 5 DualSense Edge Wireless Controller - White deal","Sony PlayStation 5 DualSense Edge Wireless Controller - White price | Sony PlayStation 5 DualSense Edge Wireless Controller - White current offer | eBay Sony PlayStation 5 DualSense Edge Wireless Controller - White","64","/merchant/ebay/","",""
"ebay-item-335152466412","https://dealdesk.fyi/deals/ebay-item-335152466412/","false","Microsoft XBox 360 S Slim 250GB Black Video… deal: $209.95 | DealDesk","Microsoft XBox 360 S Slim 250GB Black Video Game Console System 360S Bundle deal","Microsoft XBox 360 S Slim 250GB Black Video Game Console System 360S Bundle price | Microsoft XBox 360 S Slim 250GB Black Video Game Console System 360S Bundle current offer | eBay Microsoft XBox 360 S Slim 250GB Black Video Game Console System 360S Bundle","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-175403501421","https://dealdesk.fyi/deals/ebay-item-175403501421/","false","TCL NXTWEAR G Smart Glasses Portable… deal: $129.99 | DealDesk","TCL NXTWEAR G Smart Glasses Portable Wearable Dual HD Micro OLED Display New deal","TCL NXTWEAR G Smart Glasses Portable Wearable Dual HD Micro OLED Display New price | TCL NXTWEAR G Smart Glasses Portable Wearable Dual HD Micro OLED Display New current offer | eBay TCL NXTWEAR G Smart Glasses Portable Wearable Dual HD Micro OLED Display New","70","/merchant/ebay/","",""
"ebay-item-325431461151","https://dealdesk.fyi/deals/ebay-item-325431461151/","false","The Legend of Zelda: Link's Awakening -… deal: $59.99 | DealDesk","The Legend of Zelda: Link's Awakening - Nintendo Switch deal","The Legend of Zelda: Link's Awakening - Nintendo Switch price | The Legend of Zelda: Link's Awakening - Nintendo Switch current offer | eBay The Legend of Zelda: Link's Awakening - Nintendo Switch","64","/merchant/ebay/","",""
"ebay-item-325916046599","https://dealdesk.fyi/deals/ebay-item-325916046599/","false","Red Dead Redemption Standard Edition -… deal: $29.99 | DealDesk","Red Dead Redemption Standard Edition - PlayStation 4 deal","Red Dead Redemption Standard Edition - PlayStation 4 price | Red Dead Redemption Standard Edition - PlayStation 4 current offer | eBay Red Dead Redemption Standard Edition - PlayStation 4","61","/merchant/ebay/","",""
"ebay-item-196128289576","https://dealdesk.fyi/deals/ebay-item-196128289576/","false","Gran Turismo 7 - PlayStation 5 deal: $69.99 | DealDesk","Gran Turismo 7 - PlayStation 5 deal","Gran Turismo 7 - PlayStation 5 price | Gran Turismo 7 - PlayStation 5 current offer | eBay Gran Turismo 7 - PlayStation 5","64","/merchant/ebay/","",""
"ebay-item-277518618289","https://dealdesk.fyi/deals/ebay-item-277518618289/","false","Lenovo ThinkPad L15 RYZEN 5 PRO 5650U gen 2… deal: $375.00 | DealDesk","Lenovo ThinkPad L15 RYZEN 5 PRO 5650U gen 2 15.6"" 16GB 512GB Business Laptop deal","Lenovo ThinkPad L15 RYZEN 5 PRO 5650U gen 2 15.6"" 16GB 512GB Business Laptop price | Lenovo ThinkPad L15 RYZEN 5 PRO 5650U gen 2 15.6"" 16GB 512GB Business Laptop current offer | eBay Lenovo ThinkPad L15 RYZEN 5 PRO 5650U gen 2 15.6"" 16GB 512GB Business Laptop","80","/merchant/ebay/","/compare/lenovo-thinkpad-l15/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-193778521130","https://dealdesk.fyi/deals/ebay-item-193778521130/","false","🔥NEW Nintendo Switch + Neon Joy Cons 32GB… deal: $329.99 | DealDesk","🔥NEW Nintendo Switch + Neon Joy Cons 32GB Gaming Console +FREE 2-Day Shipping🔥 deal","🔥NEW Nintendo Switch + Neon Joy Cons 32GB Gaming Console +FREE 2-Day Shipping🔥 price | 🔥NEW Nintendo Switch + Neon Joy Cons 32GB Gaming Console +FREE 2-Day Shipping🔥 current offer | eBay 🔥NEW Nintendo Switch + Neon Joy Cons 32GB Gaming Console +FREE 2-Day Shipping🔥","67","/merchant/ebay/","",""
"ebay-item-225773282237","https://dealdesk.fyi/deals/ebay-item-225773282237/","false","Lenovo ThinkPad T480 14"" FHD i5 8250u 32GB… deal: $399.99 | DealDesk","Lenovo ThinkPad T480 14"" FHD i5 8250u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop deal","Lenovo ThinkPad T480 14"" FHD i5 8250u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop price | Lenovo ThinkPad T480 14"" FHD i5 8250u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop current offer | eBay Lenovo ThinkPad T480 14"" FHD i5 8250u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop","80","/merchant/ebay/","/compare/lenovo-thinkpad-t480/","/collections/refurbished-electronics/ | /collections/refurbished-laptops/ | /collections/lenovo-thinkpad/"
"ebay-item-204305524640-504858399017","https://dealdesk.fyi/deals/ebay-item-204305524640-504858399017/","false","Excellent Nintendo DS Lite Console w/ OEM… deal: $179.99 | DealDesk","Excellent Nintendo DS Lite Console w/ OEM Charger Pick Your Color Tested Working deal","Excellent Nintendo DS Lite Console w/ OEM Charger Pick Your Color Tested Working price | Excellent Nintendo DS Lite Console w/ OEM Charger Pick Your Color Tested Working current offer | eBay Excellent Nintendo DS Lite Console w/ OEM Charger Pick Your Color Tested Working","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-203988118331-504430395649","https://dealdesk.fyi/deals/ebay-item-203988118331-504430395649/","false","Nintendo Game Boy Color System GBC AMOLED… deal: $199.95 | DealDesk","Nintendo Game Boy Color System GBC AMOLED OLED Q5 IPS Touchscreen LCD PICK COLOR deal","Nintendo Game Boy Color System GBC AMOLED OLED Q5 IPS Touchscreen LCD PICK COLOR price | Nintendo Game Boy Color System GBC AMOLED OLED Q5 IPS Touchscreen LCD PICK COLOR current offer | eBay Nintendo Game Boy Color System GBC AMOLED OLED Q5 IPS Touchscreen LCD PICK COLOR","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-194533221373-494638751595","https://dealdesk.fyi/deals/ebay-item-194533221373-494638751595/","false","Nintendo Game Boy Advance GBA Backlight V5… deal: $234.95 | DealDesk","Nintendo Game Boy Advance GBA Backlight V5 IPS System USB-C Rechargeable Battery deal","Nintendo Game Boy Advance GBA Backlight V5 IPS System USB-C Rechargeable Battery price | Nintendo Game Boy Advance GBA Backlight V5 IPS System USB-C Rechargeable Battery current offer | eBay Nintendo Game Boy Advance GBA Backlight V5 IPS System USB-C Rechargeable Battery","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-192319067694","https://dealdesk.fyi/deals/ebay-item-192319067694/","false","Nintendo Game Boy Advance GBA SP NES… deal: $274.95 | DealDesk","Nintendo Game Boy Advance GBA SP NES Classic Edition System AGS 101 Brighter deal","Nintendo Game Boy Advance GBA SP NES Classic Edition System AGS 101 Brighter price | Nintendo Game Boy Advance GBA SP NES Classic Edition System AGS 101 Brighter current offer | eBay Nintendo Game Boy Advance GBA SP NES Classic Edition System AGS 101 Brighter","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-304726320663","https://dealdesk.fyi/deals/ebay-item-304726320663/","false","Authentic GameBoy Color Cherry Blossom Pink… deal: $139.95 | DealDesk","Authentic GameBoy Color Cherry Blossom Pink Edition Nintendo System Game Boy GBC deal","Authentic GameBoy Color Cherry Blossom Pink Edition Nintendo System Game Boy GBC price | Authentic GameBoy Color Cherry Blossom Pink Edition Nintendo System Game Boy GBC current offer | eBay Authentic GameBoy Color Cherry Blossom Pink Edition Nintendo System Game Boy GBC","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-193081556053-493270144778","https://dealdesk.fyi/deals/ebay-item-193081556053-493270144778/","false","Nintendo Game Boy Color GBC System… deal: $194.95 | DealDesk","Nintendo Game Boy Color GBC System Backlight Backlit Brighter TFT Customized! deal","Nintendo Game Boy Color GBC System Backlight Backlit Brighter TFT Customized! price | Nintendo Game Boy Color GBC System Backlight Backlit Brighter TFT Customized! current offer | eBay Nintendo Game Boy Color GBC System Backlight Backlit Brighter TFT Customized!","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-195489338765","https://dealdesk.fyi/deals/ebay-item-195489338765/","false","Nintendo Game Boy Advance SP System GBA SP… deal: $219.95 | DealDesk","Nintendo Game Boy Advance SP System GBA SP IPS LCD Backlight 10 Level Black deal","Nintendo Game Boy Advance SP System GBA SP IPS LCD Backlight 10 Level Black price | Nintendo Game Boy Advance SP System GBA SP IPS LCD Backlight 10 Level Black current offer | eBay Nintendo Game Boy Advance SP System GBA SP IPS LCD Backlight 10 Level Black","70","/merchant/ebay/","","/collections/refurbished-electronics/"
"ebay-item-286280034824-588418375445","https://dealdesk.fyi/deals/ebay-item-286280034824-588418375445/","false","Samsung Galaxy S20 S20FE S20 FE S20+… deal: $129.99 | DealDesk","Samsung Galaxy S20 S20FE S20 FE S20+ Unlocked T-Mobile TRADE IN PROMO ONLY deal","Samsung Galaxy S20 S20FE S20 FE S20+ Unlocked T-Mobile TRADE IN PROMO ONLY price | Samsung Galaxy S20 S20FE S20 FE S20+ Unlocked T-Mobile TRADE IN PROMO ONLY current offer | eBay Samsung Galaxy S20 S20FE S20 FE S20+ Unlocked T-Mobile TRADE IN PROMO ONLY","70","/merchant/ebay/","","/collections/refurbished-electronics/ | /collections/unlocked-smartphones/ | /collections/samsung-galaxy/"
